rowid,uni_name,major,degree,season,decision,decision_method,decision_date,decision_timestamp,ugrad_gpa,gre_verbal,gre_quant,gre_writing,is_new_gre,gre_subject,status,post_data,post_timestamp,comments
10655,"University Of Texas, Austin (UT Austin)",CS,MS,F13,Accepted,Website,3-Jun-13,1362546000,3.6,160,161,5,TRUE,,International,6/3/13,1362546000,"Got notification mail that application status has been changed and the ""mystatus"" page reflected the actual decision"
10658,Arizona State University (ASU),CS,PhD,F13,Accepted,E-mail,3-Jun-13,1362546000,3.7,152,170,4,TRUE,,International,6/3/13,1362546000,"first admission, maybe no funding"
10660,"University Of California, Santa Barbara (UCSB)",CS,PhD,F13,Rejected,E-mail,3-Jun-13,1362546000,3.7,152,170,4,TRUE,,International,6/3/13,1362546000,"3rd rej, no offer"
10663,"University Of Texas, Austin (UT Austin)",CS,MS,F13,Accepted,E-mail,3-Jun-13,1362546000,4,160,168,5,TRUE,,International,6/3/13,1362546000,First admit. Feeling like a mountain is off my back.
10667,"University Of Texas, Austin (UT Austin)",CS,MS,F13,Accepted,E-mail,3-May-13,1362459600,4,161,166,4.5,TRUE,,International,5/3/13,1362459600,"Applied to machine learning and NLP research. 1 paper, previous experience."
10675,SUNY Binghamton,CS,PhD,F13,Accepted,E-mail,3-Apr-13,1362373200,3.7,166,165,4,TRUE,,American,5/3/13,1362459600,"Accepted, no funding decision yet"
10679,"University Of Texas, Austin (UT Austin)",CS,MS,F13,Accepted,Website,3-May-13,1362459600,3.81,168,164,5.5,TRUE,,American,5/3/13,1362459600,"Non-CS (economics) background, 2 years experience in economic consulting"
10682,"University Of Texas, Dallas (UT Dallas)",CS,MS,F13,Accepted,E-mail,27-02-2013,1361941200,3.56,159,144,3,TRUE,,International,5/3/13,1362459600,
10684,"University Of California, Los Angeles (UCLA)",CS,PhD,F13,Accepted,E-mail,3-May-13,1362459600,3.85,148,166,3,TRUE,,International,5/3/13,1362459600,finally got the official letter. So excited.
10686,Arizona State University (ASU),ECE,MS,F13,Accepted,Website,26-02-2013,1361854800,3.84,163,170,4,TRUE,,International,5/3/13,1362459600,Accidentally checked the website today and found about my first admit about 10 days later :). Didn't get any notification mail.
10689,University Of Pennsylvania (UPenn),IS,PhD,F13,Rejected,E-mail,3-May-13,1362459600,4,155,160,5,TRUE,,International,5/3/13,1362459600,First rejection ...
10699,University Of Pennsylvania (UPenn),CS,PhD,F13,Rejected,E-mail,3-May-13,1362459600,3.8,159,170,4,TRUE,,International,5/3/13,1362459600,"Well, it's not unexpected, just that it's kept me waiting for so long.."
10705,King Abdullah University Of Science And Technology (KAUST),CS,PhD,F13,Accepted,Website,3-Feb-13,1362200400,3.81,148,168,3.5,TRUE,,International,5/3/13,1362459600,"Applied only one school, unexpected result. A little suprised."
10713,University Of Chicago (UChicago),CS,MS,F13,Accepted,E-mail,2-Dec-13,1360645200,3.38,167,165,4.5,TRUE,,American,5/3/13,1362459600,
10715,University Of Southern California (USC),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.9,153,158,4,TRUE,,American,4/3/13,1362373200,Applied on 1/15 and got unofficial admit via email on 3/1. Good luck to everyone!
10716,Carnegie Mellon University (CMU),HCI,MS,F13,Accepted,E-mail,3-Apr-13,1362373200,3.33,167,170,5.5,TRUE,,American,4/3/13,1362373200,
10717,"University Of California, Los Angeles (UCLA)",CS,PhD,F13,Accepted,E-mail,3-Apr-13,1362373200,3.98,145,169,3,TRUE,,International,4/3/13,1362373200,I had nothing but hope. From Iran.
10725,Tufts University,CS,PhD,F13,Rejected,Website,3-Apr-13,1362373200,3.18,146,161,3,TRUE,,International,4/3/13,1362373200,BS: Electrical Eng.
10733,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,S13,Rejected,E-mail,3-Apr-13,1362373200,3.5,168,157,,TRUE,,International,4/3/13,1362373200,"Presumably excellent recos, 2 excellent academic research internships, 1 paper, open source contributor."
10735,Colorado State University (CSU),CS,PhD,F13,Rejected,E-mail,3-Apr-13,1362373200,3.96,147,161,3.5,TRUE,,International,4/3/13,1362373200,"To Colorado State University post below: My research interest is wireless networks (WMN, WSN) and pervasive computing. The professor mailed me stating that they could give PhD admission to only 10 applicants out of which they have offered only 5 TA positions. He also suggested me to look for other funding opportunities. So they have invited me for MS program. I have 2 years of research experience in wireless networks and mobile computing, 6 months of teaching experience and 3.5 years of industrial experience in VLSI and VHDL programming."
10738,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F13,Rejected,E-mail,3-Apr-13,1362373200,3.2,166,152,3.5,TRUE,,International,4/3/13,1362373200,"Low GPA,Half Year Work Experience,I am overqualified,but still in a really low mood"
10739,Columbia University,CS,MS,F13,Rejected,E-mail,28-02-2013,1362027600,3.6,149,157,3.5,TRUE,,International,4/3/13,1362373200,Expected :(
10741,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F13,Rejected,E-mail,3-Apr-13,1362373200,3.75,170,168,6,TRUE,980,International,4/3/13,1362373200,2 papers in Journal of Communication and Networks
10742,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Accepted,E-mail,3-Mar-13,1362286800,4,170,170,6,TRUE,990,International,4/3/13,1362373200,"1 paper (2nd author) in ACM SIGCOMM, 1 paper (1st author) in IEEE ICC, 1 paper (1st author) in IEEE INFOCOM"
10743,New York University (NYU),CS,MS,F13,Accepted,Website,1-Apr-13,1357275600,3,162,165,4,TRUE,,International,4/3/13,1362373200,"with 11,000$ Grant"
10744,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Rejected,Website,3-Mar-13,1362286800,3.8,165,170,,TRUE,,American,4/3/13,1362373200,Now rejected from three of four. Grad schools are the worst.
10747,Columbia University,CS,PhD,F13,Rejected,E-mail,3-Mar-13,1362286800,3.7,155,168,4,TRUE,,International with US Degree,3/3/13,1362286800,Fuck Columbia. It's their loss.
10750,"University Of Washington, Seattle (UW)",CS,PhD,F13,Rejected,E-mail,14-02-2013,1360818000,3.83,159,170,4,TRUE,,International,3/3/13,1362286800,"2 Publications, Undergrad degree non-CS"
10754,"University Of Texas, Austin (UT Austin)",CS,PhD,F13,Accepted,E-mail,23-01-2013,1358917200,3.83,159,170,4,TRUE,,International,3/3/13,1362286800,"2 Publications, 2500$ per month + Tuition Waived + Health Insurance"
10756,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.6,156,167,3.5,TRUE,,International,3/3/13,1362286800,
10761,Massachusetts Institute Of Technology (MIT),ECE,PhD,F13,Rejected,Website,3-Jan-13,1362114000,3.64,160,163,5,TRUE,,American,3/3/13,1362286800,"Good projects, but no publications. MS in CS and 5+ years industry experience."
10765,Iowa State University (ISU),CS,MS,S13,Accepted,E-mail,23-10-2012,1350964800,3.1,146,168,3,TRUE,,International,3/3/13,1362286800,
10769,ETH Zurich,CS,MS,F13,Accepted,E-mail,2-Aug-13,1360299600,3.62,155,170,3.5,TRUE,,International,2/3/13,1362200400,
10771,"University Of Illinois, Chicago (UIC)",CS,PhD,F13,Accepted,Postal Service,27-02-2013,1361941200,3.78,145,162,3,TRUE,,International,2/3/13,1362200400,"From Amirkabir University of Technology, Iran"
10773,Lehigh University,CS,PhD,F13,Accepted,E-mail,3-Jan-13,1362114000,3.98,158,166,4,TRUE,800,American,2/3/13,1362200400,
10778,"University Of Maryland, College Park (UMD)",CS,MS,F13,Rejected,Website,3-Feb-13,1362200400,3.8,160,164,4,TRUE,,International,2/3/13,1362200400,
10779,George Mason University (GMU),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.54,149,165,3,TRUE,,International,2/3/13,1362200400,
10785,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Rejected,Website,3-Feb-13,1362200400,3.65,160,168,4.5,TRUE,,American,2/3/13,1362200400,meh
10787,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.6,156,167,3.5,TRUE,,International,2/3/13,1362200400,The first ad. So exciting!!
10788,Duke University,CS,PhD,F13,Accepted,E-mail,3-Feb-13,1362200400,3.4,155,147,3.5,TRUE,,International,2/3/13,1362200400,T:109(23) strong LOR
10790,San Francisco State University (SFSU),CS,MS,F13,Accepted,Website,3-Feb-13,1362200400,3.23,168,159,4,TRUE,,American,2/3/13,1362200400,"Arts undergrad.  1.5 yrs post bac CS with 4.0, conditional on completing upper level CS first."
10794,University Of Pennsylvania (UPenn),IS,PhD,F13,Rejected,Website,3-Jan-13,1362114000,3.68,164,153,3,TRUE,,International,1/3/13,1362114000,
10796,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Rejected,Website,3-Jan-13,1362114000,4,158,170,3,TRUE,,International,1/3/13,1362114000,"computer graphics, co-author of two papers in hci"
10803,North Caroline State University (NCSU),CS,MS,F13,Rejected,Website,28-02-2013,1362027600,3.2,152,163,3,TRUE,,International,1/3/13,1362114000,
10806,Massachusetts Institute Of Technology (MIT),ECE,PhD,F13,Rejected,Website,3-Jan-13,1362114000,3.87,150,170,4,TRUE,,International with US Degree,1/3/13,1362114000,One internship but no research experience
10808,Massachusetts Institute Of Technology (MIT),ECE,PhD,F13,Rejected,Website,3-Jan-13,1362114000,3.92,154,165,3.5,TRUE,,International,1/3/13,1362114000,
10812,University Of Cambridge,CS,MS,F13,Accepted,Website,3-Jan-13,1362114000,0.9,169,168,4.5,TRUE,,International,1/3/13,1362114000,had an interview on monday. department approved my application on thursday and the official offer came on friday.
10828,"University Of California, Riverside (UCR)",CS,PhD,F13,Accepted,E-mail,27-02-2013,1361941200,3.25,155,165,3,TRUE,,International,1/3/13,1362114000,"M.Sc GPA: 3.89, 1 journal, 3 papers. Deans fellowship (16K)"
10829,Rensselaer Polytechnic Institute (RPI),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.84,159,165,4.5,TRUE,,International,1/3/13,1362114000,
10830,Ecole Polytechnique Federale De Lausanne (EPFL),CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.8,159,170,4,TRUE,,Other,1/3/13,1362114000,"No fellowship, as expected; No word on research M.Sc. as well .."
10833,University Of Calgary,CS,MS,F13,Accepted,E-mail,3-Jan-13,1362114000,3.68,149,161,3.5,TRUE,,International,1/3/13,1362114000,"With Funding 24232K/ year, Tuition fee 65% waived"
10834,Carnegie Mellon University (CMU),HCI,PhD,F13,Rejected,E-mail,28-02-2013,1362027600,3.72,169,152,3.5,TRUE,,International,1/3/13,1362114000,
10835,"University Of California, Santa Cruz (UCSC)",ECE,PhD,F13,Accepted,E-mail,3-Jan-13,1362114000,3.65,166,150,3.5,TRUE,,International,1/3/13,1362114000,Regents' Fellowship (23K stipend). I wish you all to be as happy as I am very soon.
10836,Ohio State University (OSU),CS,MS,F13,Rejected,Website,3-Jan-13,1362114000,3.3,154,159,3.5,TRUE,,International,1/3/13,1362114000,"""Your application for admission has not been approved. You will receive a mail from Graduate studies providing more info.............""... very much expected... neva mind... 8 more to go"
10838,Washington State University (WSU),CS,PhD,F13,Accepted,E-mail,24-02-2013,1361682000,2.85,150,170,3,TRUE,,International,1/3/13,1362114000,from Iran
10839,Columbia University,CS,PhD,F13,Rejected,E-mail,3-Jan-13,1362114000,3.27,150,160,4,TRUE,,International with US Degree,1/3/13,1362114000,"Probably the nicest written ""rejection letter"": ""We sincerely hope that you will be able to make alternative arrangements for your graduate studies."" Still waiting on USC, MIT, Colorado-Boulder. I do not have research publications, so my chances were low anyways."
10841,Drexel University,CS,PhD,F13,Accepted,E-mail,3-Jan-13,1362114000,3.89,147,163,3,TRUE,,International,1/3/13,1362114000,With GA of $20000 and Summer internship also available. 1st accept after rejection from UNL and Clemson
10845,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Rejected,Phone,28-02-2013,1362027600,4,169,170,4.5,TRUE,870,American,28-02-2013,1362027600,"Called and asked. No pubs, no chance."
10846,Massachusetts Institute Of Technology (MIT),CS,PhD,F13,Rejected,E-mail,28-02-2013,1362027600,3.9,158,170,3.5,TRUE,,International,28-02-2013,1362027600,"Asked for status over email. Looking at the quality of people being rejected, I honestly didn't stand a chance :)"
10850,Carnegie Mellon University (CMU),HCI,PhD,F13,Rejected,E-mail,28-02-2013,1362027600,3,158,163,4.5,TRUE,,International,28-02-2013,1362027600,
10852,Carnegie Mellon University (CMU),HCI,PhD,F13,Rejected,E-mail,28-02-2013,1362027600,3.8,167,169,5,TRUE,,International with US Degree,28-02-2013,1362027600,
10853,University Of Houston,CS,PhD,F13,Accepted,E-mail,28-02-2013,1362027600,3.08,149,167,4,TRUE,,International,28-02-2013,1362027600,From University of Tehran. with TAship.
10865,"University Of Illinois, Urbana-Champaign (UIUC)",ECE,PhD,F13,Accepted,E-mail,2-May-13,1360040400,3.29,150,170,4.5,TRUE,,International,28-02-2013,1362027600,
10874,"Indiana University, Bloomington",CS,PhD,F13,Accepted,E-mail,28-02-2013,1362027600,3.57,149,167,3.5,TRUE,,International,28-02-2013,1362027600,From University of Tehran.
10879,"Washington University, St. Louis (WUSTL)",CS,PhD,F13,Rejected,Website,28-02-2013,1362027600,3.5,164,165,5.5,TRUE,,American,28-02-2013,1362027600,
10888,"University Of Massachusetts, Amherst (UMass)",CS,MS,F13,Accepted,E-mail,27-02-2013,1361941200,3.8,160,164,4,TRUE,,International,28-02-2013,1362027600,"1 paper, 6 month internship and 1 year work exp in Operating Systems"
10893,"Indiana University, Bloomington",CS,PhD,F13,Accepted,E-mail,28-02-2013,1362027600,3.57,152,168,4,TRUE,,International,28-02-2013,1362027600,"$170,000 guaranteed for 4 years, travel grant $2000, technology award $1000"
10900,Princeton University,CS,MS,F13,Accepted,E-mail,27-02-2013,1361941200,3.8,170,170,4,TRUE,,American,27-02-2013,1361941200,Full funding and a generous stipend.
10903,"University Of California, Irvine (UCI)",ECE,PhD,F13,Accepted,E-mail,27-02-2013,1361941200,3.8,144,170,3,TRUE,,International,27-02-2013,1361941200,No Funding yet :(Applied on Embedded System. 2 year industry experience.)
10912,"University Of California, Irvine (UCI)",ECE,PhD,F13,Accepted,Website,22-02-2013,1361509200,3.83,154,170,4,TRUE,,International,27-02-2013,1361941200,"First admission, but I am waiting for other ten schools I applied to."
10913,King Abdullah University Of Science And Technology (KAUST),CS,MS,F13,Accepted,Other,27-02-2013,1361941200,3.92,155,170,4.5,TRUE,,International,27-02-2013,1361941200,Got unofficial acceptance email from Professor.
10917,Clemson University,CS,PhD,F13,Rejected,Website,27-02-2013,1361941200,3.89,147,163,3,TRUE,,International,27-02-2013,1361941200,2nd Reject after UNL
10931,Stanford University,ECE,PhD,F13,Rejected,E-mail,27-02-2013,1361941200,3.75,168,160,4,TRUE,,International,27-02-2013,1361941200,"Had good profile overall. But, come on, this is Stanford. Was expecting this only. I have a call from Michigan, Ann Arbor , so no worries."
10932,Colorado State University (CSU),CS,MS,F13,Accepted,E-mail,26-02-2013,1361854800,3.36,160,165,4,TRUE,,International,27-02-2013,1361941200,no fund :( equivalent to being rejected :(
10959,Virginia Tech,CS,PhD,F13,Accepted,Website,26-02-2013,1361854800,2.9,145,163,3,TRUE,,International,26-02-2013,1361854800,Graduate Teaching Assistantship
10960,Georgia Institute Of Technology (GTech),HCI,MS,F13,Accepted,E-mail,26-02-2013,1361854800,3.33,167,170,5.5,TRUE,,American,26-02-2013,1361854800,
10964,"University Of California, Irvine (UCI)",ECE,PhD,F13,Accepted,E-mail,26-02-2013,1361854800,3.56,151,169,4,TRUE,,International,26-02-2013,1361854800,No funding.
10972,Brown University,CS,PhD,F13,Rejected,Website,26-02-2013,1361854800,3.53,154,167,4.5,TRUE,,American,26-02-2013,1361854800,
10973,Virginia Tech,CS,PhD,F13,Accepted,E-mail,20-02-2013,1361336400,3.35,160,162,4,TRUE,,International,26-02-2013,1361854800,Funding: TAship (informed later on 2/26/2013)
10974,Max Planck Institute For Software Systems,CS,PhD,F13,Rejected,E-mail,26-02-2013,1361854800,3.35,160,162,4,TRUE,,International,26-02-2013,1361854800,
10975,Brown University,CS,PhD,F13,Rejected,E-mail,26-02-2013,1361854800,3.93,149,169,4,TRUE,,International with US Degree,26-02-2013,1361854800,I hope universities send reject notification earlier than this.
10976,SUNY Albany,CS,PhD,F13,Accepted,Website,26-02-2013,1361854800,3,150,162,3,TRUE,,International,26-02-2013,1361854800,"Iranian from Amirkabir University of Technology with research background in robotics and AI, a ton of work/teaching experience in NODET chain of schools, blah blah, who cares? I'm ADMITTED! LOL. TOEFL: 116/120 (R:30 - L:30 - S:28 - W:28)

No financial aid... yet. :("
10977,Brown University,CS,PhD,F13,Rejected,E-mail,26-02-2013,1361854800,3.8,159,170,4,TRUE,,International,26-02-2013,1361854800,"So.. I'm together with so many people.. Hmm.. Shouldn't have dreamed it, woo.."
10978,University Of Delaware,CS,PhD,F13,Accepted,E-mail,17-02-2013,1361077200,3.43,163,163,4.5,TRUE,,International,26-02-2013,1361854800,
10979,Brown University,CS,PhD,F13,Rejected,E-mail,26-02-2013,1361854800,3.43,163,163,4.5,TRUE,,International,26-02-2013,1361854800,
10997,University Of Alberta,CS,PhD,F13,Accepted,E-mail,26-02-2013,1361854800,2.99,151,169,3.5,TRUE,820,International,26-02-2013,1361854800,"M.Sc. GPA 4.0, From University of Tehran"
10999,Ohio State University (OSU),ECE,PhD,F13,Accepted,E-mail,22-02-2013,1361509200,3.8,144,170,3,TRUE,,International,26-02-2013,1361854800,Waiting Funding Decision.
11006,Brown University,CS,MS,F13,Accepted,Website,26-02-2013,1361854800,3.86,154,160,3,TRUE,,International,26-02-2013,1361854800,"First admit, notified via email to check"
11007,Cornell University,ECE,MS,F13,Accepted,E-mail,25-02-2013,1361768400,3.5,151,170,3,TRUE,,International,26-02-2013,1361854800,
11008,"University Of Wisconsin, Madison",CS,PhD,F13,Accepted,E-mail,15-02-2013,1360904400,3.9,158,170,3.5,TRUE,,International,26-02-2013,1361854800,
11013,Cornell University,ECE,MS,F13,Accepted,E-mail,26-02-2013,1361854800,3.5,170,151,3,TRUE,,International,26-02-2013,1361854800,"""Congratulations!  The Graduate Admissions Committee of the field of Electrical and Computer Engineering has recommended that you be admitted to our 1-year Master of Engineering (MEng) program, commencing in the Fall of 2013.  ""WOW"
11014,Rensselaer Polytechnic Institute (RPI),CS,PhD,F13,Rejected,Website,19-01-2013,1358571600,3.28,157,164,3,TRUE,,International,25-02-2013,1361768400,
